m,TagName,
"2020-12-01 00:00:00","c#","5714"
"2020-12-01 00:00:00","c++","4432"
"2020-12-01 00:00:00","delphi","190"
"2020-12-01 00:00:00","go","533"
"2020-12-01 00:00:00","java","7759"
"2020-12-01 00:00:00","javascript","15928"
"2020-12-01 00:00:00","perl","131"
"2020-12-01 00:00:00","php","4778"
"2020-12-01 00:00:00","python","22048"
"2020-12-01 00:00:00","r","4326"
"2020-12-01 00:00:00","ruby","497"
"2020-12-01 00:00:00","swift","2088"
"2021-01-01 00:00:00","assembly","306"
"2021-01-01 00:00:00","c","2557"
"2021-01-01 00:00:00","c#","6158"
"2021-01-01 00:00:00","c++","4088"
"2021-01-01 00:00:00","delphi","199"
"2021-01-01 00:00:00","go","563"
"2021-01-01 00:00:00","java","7996"
"2021-01-01 00:00:00","javascript","16774"
"2021-01-01 00:00:00","perl","145"
"2021-01-01 00:00:00","php","4742"
"2021-01-01 00:00:00","python","22755"
"2021-01-01 00:00:00","r","4335"
"2021-01-01 00:00:00","ruby","522"
"2021-01-01 00:00:00","swift","2300"
"2021-02-01 00:00:00","assembly","244"
"2021-02-01 00:00:00","c","2230"
"2021-02-01 00:00:00","c#","5767"
"2021-02-01 00:00:00","c++","4073"
"2021-02-01 00:00:00","delphi","187"
"2021-02-01 00:00:00","go","564"
"2021-02-01 00:00:00","java","7533"
"2021-02-01 00:00:00","javascript","15184"
"2021-02-01 00:00:00","perl","133"
"2021-02-01 00:00:00","php","4376"
"2021-02-01 00:00:00","python","21289"
"2021-02-01 00:00:00","r","4315"
"2021-02-01 00:00:00","ruby","529"
"2021-02-01 00:00:00","swift","2244"
"2021-03-01 00:00:00","assembly","317"
"2021-03-01 00:00:00","c","2473"
"2021-03-01 00:00:00","c#","6351"
"2021-03-01 00:00:00","c++","4274"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","go","751"
"2021-03-01 00:00:00","java","8619"
"2021-03-01 00:00:00","javascript","16665"
"2021-03-01 00:00:00","perl","151"
"2021-03-01 00:00:00","php","4725"
"2021-03-01 00:00:00","python","23689"
"2021-03-01 00:00:00","r","5159"
"2021-03-01 00:00:00","ruby","495"
"2021-03-01 00:00:00","swift","2368"
"2021-04-01 00:00:00","assembly","318"
"2021-04-01 00:00:00","c","2287"
"2021-04-01 00:00:00","c#","5865"
"2021-04-01 00:00:00","c++","3906"
"2021-04-01 00:00:00","delphi","170"
"2021-04-01 00:00:00","go","620"
"2021-04-01 00:00:00","java","7875"
"2021-04-01 00:00:00","javascript","15759"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","php","4290"
"2021-04-01 00:00:00","python","22253"
"2021-04-01 00:00:00","r","4787"
"2021-04-01 00:00:00","ruby","515"
"2021-04-01 00:00:00","swift","2094"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","c","2074"
"2021-05-01 00:00:00","c#","5694"
"2021-05-01 00:00:00","c++","4157"
"2021-05-01 00:00:00","delphi","167"
"2021-05-01 00:00:00","go","638"
"2021-05-01 00:00:00","java","7896"
"2021-05-01 00:00:00","javascript","15706"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","php","4244"
"2021-05-01 00:00:00","python","22243"
"2021-05-01 00:00:00","r","4656"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","swift","1845"
"2021-06-01 00:00:00","assembly","257"
"2021-06-01 00:00:00","c","1859"
"2021-06-01 00:00:00","c#","5588"
"2021-06-01 00:00:00","c++","3798"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","606"
"2021-06-01 00:00:00","java","7534"
"2021-06-01 00:00:00","javascript","14891"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","php","4052"
"2021-06-01 00:00:00","python","20743"
"2021-06-01 00:00:00","r","4268"
"2021-06-01 00:00:00","ruby","417"
"2021-06-01 00:00:00","swift","1776"
"2021-07-01 00:00:00","assembly","184"
"2021-07-01 00:00:00","c","1605"
"2021-07-01 00:00:00","c#","5173"
"2021-07-01 00:00:00","c++","3469"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","go","601"
"2021-07-01 00:00:00","java","6907"
"2021-07-01 00:00:00","javascript","14665"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","php","3877"
"2021-07-01 00:00:00","python","20447"
"2021-07-01 00:00:00","r","4039"
"2021-07-01 00:00:00","ruby","444"
"2021-07-01 00:00:00","swift","1949"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","c","1522"
"2021-08-01 00:00:00","c#","5080"
"2021-08-01 00:00:00","c++","3225"
"2021-08-01 00:00:00","delphi","133"
"2021-08-01 00:00:00","go","740"
"2021-08-01 00:00:00","java","6701"
"2021-08-01 00:00:00","javascript","14514"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","php","3841"
"2021-08-01 00:00:00","python","19716"
"2021-08-01 00:00:00","r","4029"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","swift","1878"
"2021-09-01 00:00:00","assembly","190"
"2021-09-01 00:00:00","c","1697"
"2021-09-01 00:00:00","c#","5018"
"2021-09-01 00:00:00","c++","3572"
"2021-09-01 00:00:00","delphi","133"
"2021-09-01 00:00:00","go","615"
"2021-09-01 00:00:00","java","6574"
"2021-09-01 00:00:00","javascript","14319"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","php","3696"
"2021-09-01 00:00:00","python","18885"
"2021-09-01 00:00:00","r","3891"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","swift","1611"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","c","2085"
"2021-10-01 00:00:00","c#","5248"
"2021-10-01 00:00:00","c++","3688"
"2021-10-01 00:00:00","delphi","142"
"2021-10-01 00:00:00","go","697"
"2021-10-01 00:00:00","java","6519"
"2021-10-01 00:00:00","javascript","13726"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","php","3581"
"2021-10-01 00:00:00","python","19677"
"2021-10-01 00:00:00","r","4161"
"2021-10-01 00:00:00","ruby","413"
"2021-10-01 00:00:00","swift","1561"
"2021-11-01 00:00:00","assembly","279"
"2021-11-01 00:00:00","c","2199"
"2021-11-01 00:00:00","c#","5549"
"2021-11-01 00:00:00","c++","3786"
"2021-11-01 00:00:00","delphi","138"
"2021-11-01 00:00:00","go","646"
"2021-11-01 00:00:00","java","6868"
"2021-11-01 00:00:00","javascript","13354"
"2021-11-01 00:00:00","perl","76"
"2021-11-01 00:00:00","php","3469"
"2021-11-01 00:00:00","python","19914"
"2021-11-01 00:00:00","r","4017"
"2021-11-01 00:00:00","ruby","391"
"2021-11-01 00:00:00","swift","1529"
"2021-12-01 00:00:00","assembly","263"
"2021-12-01 00:00:00","c","2090"
"2021-12-01 00:00:00","c#","4997"
"2021-12-01 00:00:00","c++","3545"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","go","710"
"2021-12-01 00:00:00","java","6138"
"2021-12-01 00:00:00","javascript","12987"
"2021-12-01 00:00:00","perl","100"
"2021-12-01 00:00:00","php","3222"
"2021-12-01 00:00:00","python","18897"
"2021-12-01 00:00:00","r","3534"
"2021-12-01 00:00:00","ruby","365"
"2021-12-01 00:00:00","swift","1409"
"2022-01-01 00:00:00","assembly","226"
"2022-01-01 00:00:00","c","1939"
"2022-01-01 00:00:00","c#","5236"
"2022-01-01 00:00:00","c++","3585"
"2022-01-01 00:00:00","delphi","132"
"2022-01-01 00:00:00","go","737"
"2022-01-01 00:00:00","java","6394"
"2022-01-01 00:00:00","javascript","13853"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3358"
"2022-01-01 00:00:00","python","19557"
"2022-01-01 00:00:00","r","3840"
"2022-01-01 00:00:00","ruby","442"
"2022-01-01 00:00:00","swift","1721"
"2022-02-01 00:00:00","assembly","212"
"2022-02-01 00:00:00","c","1667"
"2022-02-01 00:00:00","c#","5062"
"2022-02-01 00:00:00","c++","3174"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","go","640"
"2022-02-01 00:00:00","java","5877"
"2022-02-01 00:00:00","javascript","12721"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","php","3099"
"2022-02-01 00:00:00","python","19150"
"2022-02-01 00:00:00","r","3904"
"2022-02-01 00:00:00","ruby","403"
"2022-02-01 00:00:00","swift","1592"
"2022-03-01 00:00:00","assembly","232"
"2022-03-01 00:00:00","c","1938"
"2022-03-01 00:00:00","c#","5630"
"2022-03-01 00:00:00","c++","3489"
"2022-03-01 00:00:00","delphi","119"
"2022-03-01 00:00:00","go","755"
"2022-03-01 00:00:00","java","6525"
"2022-03-01 00:00:00","javascript","13482"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","php","3115"
"2022-03-01 00:00:00","python","20594"
"2022-03-01 00:00:00","r","4474"
"2022-03-01 00:00:00","ruby","441"
"2022-03-01 00:00:00","swift","1728"
"2022-04-01 00:00:00","assembly","247"
"2022-04-01 00:00:00","c","1733"
"2022-04-01 00:00:00","c#","5168"
"2022-04-01 00:00:00","c++","3449"
"2022-04-01 00:00:00","delphi","112"
"2022-04-01 00:00:00","go","707"
"2022-04-01 00:00:00","java","6319"
"2022-04-01 00:00:00","javascript","13379"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","php","3161"
"2022-04-01 00:00:00","python","19720"
"2022-04-01 00:00:00","r","4172"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","swift","1438"
"2022-05-01 00:00:00","assembly","254"
"2022-05-01 00:00:00","c","1761"
"2022-05-01 00:00:00","c#","5465"
"2022-05-01 00:00:00","c++","3504"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","602"
"2022-05-01 00:00:00","java","6426"
"2022-05-01 00:00:00","javascript","13207"
"2022-05-01 00:00:00","perl","90"
"2022-05-01 00:00:00","php","3349"
"2022-05-01 00:00:00","python","19274"
"2022-05-01 00:00:00","r","4131"
"2022-05-01 00:00:00","ruby","435"
"2022-05-01 00:00:00","swift","1448"
"2022-06-01 00:00:00","assembly","237"
"2022-06-01 00:00:00","c","1553"
"2022-06-01 00:00:00","c#","5276"
"2022-06-01 00:00:00","c++","3058"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","674"
"2022-06-01 00:00:00","java","5681"
"2022-06-01 00:00:00","javascript","12538"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","php","3179"
"2022-06-01 00:00:00","python","18650"
"2022-06-01 00:00:00","r","3884"
"2022-06-01 00:00:00","ruby","423"
"2022-06-01 00:00:00","swift","1499"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","c","1374"
"2022-07-01 00:00:00","c#","5201"
"2022-07-01 00:00:00","c++","2967"
"2022-07-01 00:00:00","delphi","117"
"2022-07-01 00:00:00","go","678"
"2022-07-01 00:00:00","java","5366"
"2022-07-01 00:00:00","javascript","12649"
"2022-07-01 00:00:00","perl","125"
"2022-07-01 00:00:00","php","3069"
"2022-07-01 00:00:00","python","18925"
"2022-07-01 00:00:00","r","3649"
"2022-07-01 00:00:00","ruby","403"
"2022-07-01 00:00:00","swift","1460"
"2022-08-01 00:00:00","assembly","162"
"2022-08-01 00:00:00","c","1425"
"2022-08-01 00:00:00","c#","5451"
"2022-08-01 00:00:00","c++","2929"
"2022-08-01 00:00:00","delphi","115"
"2022-08-01 00:00:00","go","786"
"2022-08-01 00:00:00","java","5265"
"2022-08-01 00:00:00","javascript","12973"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3100"
"2022-08-01 00:00:00","python","18558"
"2022-08-01 00:00:00","r","3775"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","swift","1465"
"2022-09-01 00:00:00","assembly","174"
"2022-09-01 00:00:00","c","1539"
"2022-09-01 00:00:00","c#","4960"
"2022-09-01 00:00:00","c++","2763"
"2022-09-01 00:00:00","delphi","134"
"2022-09-01 00:00:00","go","783"
"2022-09-01 00:00:00","java","5009"
"2022-09-01 00:00:00","javascript","11816"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","php","2818"
"2022-09-01 00:00:00","python","16986"
"2022-09-01 00:00:00","r","3528"
"2022-09-01 00:00:00","ruby","399"
"2022-09-01 00:00:00","swift","1483"
"2022-10-01 00:00:00","assembly","223"
"2022-10-01 00:00:00","c","1878"
"2022-10-01 00:00:00","c#","5007"
"2022-10-01 00:00:00","c++","2916"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","go","675"
"2022-10-01 00:00:00","java","5248"
"2022-10-01 00:00:00","javascript","11548"
"2022-10-01 00:00:00","perl","80"
"2022-10-01 00:00:00","php","2749"
"2022-10-01 00:00:00","python","18398"
"2022-10-01 00:00:00","r","3904"
"2022-10-01 00:00:00","ruby","371"
"2022-10-01 00:00:00","swift","1322"
"2022-11-01 00:00:00","assembly","267"
"2022-11-01 00:00:00","c","1995"
"2022-11-01 00:00:00","c#","5145"
"2022-11-01 00:00:00","c++","2945"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","693"
"2022-11-01 00:00:00","java","5375"
"2022-11-01 00:00:00","javascript","11643"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","php","2770"
"2022-11-01 00:00:00","python","18740"
"2022-11-01 00:00:00","r","3982"
"2022-11-01 00:00:00","ruby","412"
"2022-11-01 00:00:00","swift","1374"
"2022-12-01 00:00:00","assembly","258"
"2022-12-01 00:00:00","c","1716"
"2022-12-01 00:00:00","c#","4639"
"2022-12-01 00:00:00","c++","2598"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","go","597"
"2022-12-01 00:00:00","java","4774"
"2022-12-01 00:00:00","javascript","10196"
"2022-12-01 00:00:00","perl","93"
"2022-12-01 00:00:00","php","2351"
"2022-12-01 00:00:00","python","15757"
"2022-12-01 00:00:00","r","3203"
"2022-12-01 00:00:00","ruby","341"
"2022-12-01 00:00:00","swift","1217"
"2023-01-01 00:00:00","assembly","225"
"2023-01-01 00:00:00","c","1429"
"2023-01-01 00:00:00","c#","4680"
"2023-01-01 00:00:00","c++","2400"
"2023-01-01 00:00:00","delphi","107"
"2023-01-01 00:00:00","go","686"
"2023-01-01 00:00:00","java","4664"
"2023-01-01 00:00:00","javascript","9971"
"2023-01-01 00:00:00","perl","71"
"2023-01-01 00:00:00","php","2523"
"2023-01-01 00:00:00","python","14897"
"2023-01-01 00:00:00","r","3250"
"2023-01-01 00:00:00","ruby","326"
"2023-01-01 00:00:00","swift","1197"
"2023-02-01 00:00:00","assembly","169"
"2023-02-01 00:00:00","c","1223"
"2023-02-01 00:00:00","c#","4098"
"2023-02-01 00:00:00","c++","2030"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","go","617"
"2023-02-01 00:00:00","java","4071"
"2023-02-01 00:00:00","javascript","8433"
"2023-02-01 00:00:00","perl","78"
"2023-02-01 00:00:00","php","2006"
"2023-02-01 00:00:00","python","12962"
"2023-02-01 00:00:00","r","3255"
"2023-02-01 00:00:00","ruby","312"
"2023-02-01 00:00:00","swift","1059"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","c","1178"
"2023-03-01 00:00:00","c#","4220"
"2023-03-01 00:00:00","c++","2321"
"2023-03-01 00:00:00","delphi","120"
"2023-03-01 00:00:00","go","593"
"2023-03-01 00:00:00","java","4427"
"2023-03-01 00:00:00","javascript","8419"
"2023-03-01 00:00:00","perl","93"
"2023-03-01 00:00:00","php","1879"
"2023-03-01 00:00:00","python","12734"
"2023-03-01 00:00:00","r","3274"
"2023-03-01 00:00:00","ruby","263"
"2023-03-01 00:00:00","swift","1125"
"2023-04-01 00:00:00","assembly","177"
"2023-04-01 00:00:00","c","1092"
"2023-04-01 00:00:00","c#","3293"
"2023-04-01 00:00:00","c++","1759"
"2023-04-01 00:00:00","delphi","113"
"2023-04-01 00:00:00","go","477"
"2023-04-01 00:00:00","java","3561"
"2023-04-01 00:00:00","javascript","6509"
"2023-04-01 00:00:00","perl","55"
"2023-04-01 00:00:00","php","1576"
"2023-04-01 00:00:00","python","10001"
"2023-04-01 00:00:00","r","2570"
"2023-04-01 00:00:00","ruby","198"
"2023-04-01 00:00:00","swift","891"
"2023-05-01 00:00:00","assembly","158"
"2023-05-01 00:00:00","c","977"
"2023-05-01 00:00:00","c#","3217"
"2023-05-01 00:00:00","c++","1623"
"2023-05-01 00:00:00","delphi","100"
"2023-05-01 00:00:00","go","390"
"2023-05-01 00:00:00","java","3287"
"2023-05-01 00:00:00","javascript","6092"
"2023-05-01 00:00:00","perl","52"
"2023-05-01 00:00:00","php","1604"
"2023-05-01 00:00:00","python","9509"
"2023-05-01 00:00:00","r","2346"
"2023-05-01 00:00:00","ruby","222"
"2023-05-01 00:00:00","swift","802"
"2023-06-01 00:00:00","assembly","139"
"2023-06-01 00:00:00","c","812"
"2023-06-01 00:00:00","c#","3231"
"2023-06-01 00:00:00","c++","1637"
"2023-06-01 00:00:00","delphi","107"
"2023-06-01 00:00:00","go","493"
"2023-06-01 00:00:00","java","3303"
"2023-06-01 00:00:00","javascript","5841"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","php","1548"
"2023-06-01 00:00:00","python","9030"
"2023-06-01 00:00:00","r","2201"
"2023-06-01 00:00:00","ruby","190"
"2023-06-01 00:00:00","swift","926"
"2023-07-01 00:00:00","assembly","150"
"2023-07-01 00:00:00","c","837"
"2023-07-01 00:00:00","c#","3267"
"2023-07-01 00:00:00","c++","1656"
"2023-07-01 00:00:00","delphi","92"
"2023-07-01 00:00:00","go","486"
"2023-07-01 00:00:00","java","3133"
"2023-07-01 00:00:00","javascript","5888"
"2023-07-01 00:00:00","perl","65"
"2023-07-01 00:00:00","php","1442"
"2023-07-01 00:00:00","python","8979"
"2023-07-01 00:00:00","r","2016"
"2023-07-01 00:00:00","ruby","200"
"2023-07-01 00:00:00","swift","933"
"2023-08-01 00:00:00","assembly","135"
"2023-08-01 00:00:00","c","794"
"2023-08-01 00:00:00","c#","3087"
"2023-08-01 00:00:00","c++","1514"
"2023-08-01 00:00:00","delphi","93"
"2023-08-01 00:00:00","go","461"
"2023-08-01 00:00:00","java","3038"
"2023-08-01 00:00:00","javascript","5205"
"2023-08-01 00:00:00","perl","48"
"2023-08-01 00:00:00","php","1499"
"2023-08-01 00:00:00","python","8220"
"2023-08-01 00:00:00","r","1992"
"2023-08-01 00:00:00","ruby","175"
"2023-08-01 00:00:00","swift","766"
"2023-09-01 00:00:00","assembly","136"
"2023-09-01 00:00:00","c","821"
"2023-09-01 00:00:00","c#","2648"
"2023-09-01 00:00:00","c++","1379"
"2023-09-01 00:00:00","delphi","98"
"2023-09-01 00:00:00","go","397"
"2023-09-01 00:00:00","java","2673"
"2023-09-01 00:00:00","javascript","4480"
"2023-09-01 00:00:00","perl","58"
"2023-09-01 00:00:00","php","1381"
"2023-09-01 00:00:00","python","6947"
"2023-09-01 00:00:00","r","1737"
"2023-09-01 00:00:00","ruby","165"
"2023-09-01 00:00:00","swift","711"
"2023-10-01 00:00:00","assembly","160"
"2023-10-01 00:00:00","c","883"
"2023-10-01 00:00:00","c#","2618"
"2023-10-01 00:00:00","c++","1545"
"2023-10-01 00:00:00","delphi","143"
"2023-10-01 00:00:00","go","394"
"2023-10-01 00:00:00","java","2652"
"2023-10-01 00:00:00","javascript","4153"
"2023-10-01 00:00:00","perl","52"
"2023-10-01 00:00:00","php","1212"
"2023-10-01 00:00:00","python","7084"
"2023-10-01 00:00:00","r","1726"
"2023-10-01 00:00:00","ruby","163"
"2023-10-01 00:00:00","swift","730"
"2023-11-01 00:00:00","assembly","157"
"2023-11-01 00:00:00","c","892"
"2023-11-01 00:00:00","c#","2624"
"2023-11-01 00:00:00","c++","1320"
"2023-11-01 00:00:00","delphi","97"
"2023-11-01 00:00:00","go","381"
"2023-11-01 00:00:00","java","2583"
"2023-11-01 00:00:00","javascript","3992"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","php","1186"
"2023-11-01 00:00:00","python","6719"
"2023-11-01 00:00:00","r","1655"
"2023-11-01 00:00:00","ruby","132"
"2023-11-01 00:00:00","swift","708"
"2023-12-01 00:00:00","assembly","167"
"2023-12-01 00:00:00","c","811"
"2023-12-01 00:00:00","c#","2248"
"2023-12-01 00:00:00","c++","1297"
"2023-12-01 00:00:00","delphi","69"
"2023-12-01 00:00:00","go","309"
"2023-12-01 00:00:00","java","2021"
"2023-12-01 00:00:00","javascript","3678"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","php","985"
"2023-12-01 00:00:00","python","5574"
"2023-12-01 00:00:00","r","1341"
"2023-12-01 00:00:00","ruby","129"
"2023-12-01 00:00:00","swift","597"
"2024-01-01 00:00:00","assembly","163"
"2024-01-01 00:00:00","c","786"
"2024-01-01 00:00:00","c#","2295"
"2024-01-01 00:00:00","c++","1431"
"2024-01-01 00:00:00","delphi","84"
"2024-01-01 00:00:00","go","313"
"2024-01-01 00:00:00","java","2236"
"2024-01-01 00:00:00","javascript","3990"
"2024-01-01 00:00:00","perl","33"
"2024-01-01 00:00:00","php","1128"
"2024-01-01 00:00:00","python","6181"
"2024-01-01 00:00:00","r","1551"
"2024-01-01 00:00:00","ruby","148"
"2024-01-01 00:00:00","swift","698"
"2024-02-01 00:00:00","assembly","120"
"2024-02-01 00:00:00","c","727"
"2024-02-01 00:00:00","c#","2294"
"2024-02-01 00:00:00","c++","1317"
"2024-02-01 00:00:00","delphi","102"
"2024-02-01 00:00:00","go","284"
"2024-02-01 00:00:00","java","2200"
"2024-02-01 00:00:00","javascript","3630"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","php","1053"
"2024-02-01 00:00:00","python","6158"
"2024-02-01 00:00:00","r","1540"
"2024-02-01 00:00:00","ruby","136"
"2024-02-01 00:00:00","swift","593"
"2024-03-01 00:00:00","assembly","135"
"2024-03-01 00:00:00","c","692"
"2024-03-01 00:00:00","c#","2265"
"2024-03-01 00:00:00","c++","1244"
"2024-03-01 00:00:00","delphi","92"
"2024-03-01 00:00:00","go","302"
"2024-03-01 00:00:00","java","2257"
"2024-03-01 00:00:00","javascript","3680"
"2024-03-01 00:00:00","perl","47"
"2024-03-01 00:00:00","php","1140"
"2024-03-01 00:00:00","python","5900"
"2024-03-01 00:00:00","r","1441"
"2024-03-01 00:00:00","ruby","121"
"2024-03-01 00:00:00","swift","597"
"2024-04-01 00:00:00","assembly","170"
"2024-04-01 00:00:00","c","674"
"2024-04-01 00:00:00","c#","2271"
"2024-04-01 00:00:00","c++","1192"
"2024-04-01 00:00:00","delphi","101"
"2024-04-01 00:00:00","go","288"
"2024-04-01 00:00:00","java","2041"
"2024-04-01 00:00:00","javascript","3242"
"2024-04-01 00:00:00","perl","25"
"2024-04-01 00:00:00","php","978"
"2024-04-01 00:00:00","python","5794"
"2024-04-01 00:00:00","r","1334"
"2024-04-01 00:00:00","ruby","109"
"2024-04-01 00:00:00","swift","576"
"2024-05-01 00:00:00","assembly","148"
"2024-05-01 00:00:00","c","612"
"2024-05-01 00:00:00","c#","2045"
"2024-05-01 00:00:00","c++","1302"
"2024-05-01 00:00:00","delphi","88"
"2024-05-01 00:00:00","go","253"
"2024-05-01 00:00:00","java","1802"
"2024-05-01 00:00:00","javascript","3100"
"2024-05-01 00:00:00","perl","38"
"2024-05-01 00:00:00","php","931"
"2024-05-01 00:00:00","python","5473"
"2024-05-01 00:00:00","r","1184"
"2024-05-01 00:00:00","ruby","98"
"2024-05-01 00:00:00","swift","494"
"2024-06-01 00:00:00","assembly","83"
"2024-06-01 00:00:00","c","503"
"2024-06-01 00:00:00","c#","1665"
"2024-06-01 00:00:00","c++","987"
"2024-06-01 00:00:00","delphi","63"
"2024-06-01 00:00:00","go","214"
"2024-06-01 00:00:00","java","1407"
"2024-06-01 00:00:00","javascript","2263"
"2024-06-01 00:00:00","perl","29"
"2024-06-01 00:00:00","php","778"
"2024-06-01 00:00:00","python","4208"
"2024-06-01 00:00:00","r","956"
"2024-06-01 00:00:00","ruby","92"
"2024-06-01 00:00:00","swift","473"
"2024-07-01 00:00:00","assembly","87"
"2024-07-01 00:00:00","c","525"
"2024-07-01 00:00:00","c#","1756"
"2024-07-01 00:00:00","c++","1028"
"2024-07-01 00:00:00","delphi","53"
"2024-07-01 00:00:00","go","238"
"2024-07-01 00:00:00","java","1244"
"2024-07-01 00:00:00","javascript","2193"
"2024-07-01 00:00:00","perl","32"
"2024-07-01 00:00:00","php","705"
"2024-07-01 00:00:00","python","4138"
"2024-07-01 00:00:00","r","925"
"2024-07-01 00:00:00","ruby","85"
"2024-07-01 00:00:00","swift","467"
"2024-08-01 00:00:00","assembly","106"
"2024-08-01 00:00:00","c","461"
"2024-08-01 00:00:00","c#","1583"
"2024-08-01 00:00:00","c++","950"
"2024-08-01 00:00:00","delphi","72"
"2024-08-01 00:00:00","go","189"
"2024-08-01 00:00:00","java","1010"
"2024-08-01 00:00:00","javascript","1969"
"2024-08-01 00:00:00","perl","41"
"2024-08-01 00:00:00","php","655"
"2024-08-01 00:00:00","python","3638"
"2024-08-01 00:00:00","r","778"
"2024-08-01 00:00:00","ruby","98"
"2024-08-01 00:00:00","swift","428"
"2024-09-01 00:00:00","assembly","83"
"2024-09-01 00:00:00","c","429"
"2024-09-01 00:00:00","c#","1350"
"2024-09-01 00:00:00","c++","913"
"2024-09-01 00:00:00","delphi","60"
"2024-09-01 00:00:00","go","142"
"2024-09-01 00:00:00","java","1064"
"2024-09-01 00:00:00","javascript","1693"
"2024-09-01 00:00:00","perl","26"
"2024-09-01 00:00:00","php","533"
"2024-09-01 00:00:00","python","2978"
"2024-09-01 00:00:00","r","670"
"2024-09-01 00:00:00","ruby","70"
"2024-09-01 00:00:00","swift","386"
"2024-10-01 00:00:00","assembly","85"
"2024-10-01 00:00:00","c","452"
"2024-10-01 00:00:00","c#","1352"
"2024-10-01 00:00:00","c++","852"
"2024-10-01 00:00:00","delphi","76"
"2024-10-01 00:00:00","go","170"
"2024-10-01 00:00:00","java","1237"
"2024-10-01 00:00:00","javascript","1474"
"2024-10-01 00:00:00","perl","21"
"2024-10-01 00:00:00","php","556"
"2024-10-01 00:00:00","python","2754"
"2024-10-01 00:00:00","r","695"
"2024-10-01 00:00:00","ruby","49"
"2024-10-01 00:00:00","swift","375"
"2024-11-01 00:00:00","assembly","96"
"2024-11-01 00:00:00","c","396"
"2024-11-01 00:00:00","c#","1298"
"2024-11-01 00:00:00","c++","824"
"2024-11-01 00:00:00","delphi","56"
"2024-11-01 00:00:00","go","118"
"2024-11-01 00:00:00","java","1192"
"2024-11-01 00:00:00","javascript","1542"
"2024-11-01 00:00:00","perl","20"
"2024-11-01 00:00:00","php","510"
"2024-11-01 00:00:00","python","2937"
"2024-11-01 00:00:00","r","678"
"2024-11-01 00:00:00","ruby","74"
"2024-11-01 00:00:00","swift","374"
"2024-12-01 00:00:00","assembly","90"
"2024-12-01 00:00:00","c","325"
"2024-12-01 00:00:00","c#","1076"
"2024-12-01 00:00:00","c++","681"
"2024-12-01 00:00:00","delphi","42"
"2024-12-01 00:00:00","go","113"
"2024-12-01 00:00:00","java","1155"
"2024-12-01 00:00:00","javascript","1366"
"2024-12-01 00:00:00","perl","24"
"2024-12-01 00:00:00","php","421"
"2024-12-01 00:00:00","python","2657"
"2024-12-01 00:00:00","r","545"
"2024-12-01 00:00:00","ruby","52"
"2024-12-01 00:00:00","swift","316"
"2025-01-01 00:00:00","assembly","68"
